Timestamp,Ax,Ay,Az,Gx,Gy,Gz
40603,-15688,468,3000,1376,1706,-2183
40625,-15624,2636,5380,6030,-130,-2495
40647,-16460,7056,16292,3431,72,-2303
40669,-13656,-700,48,-4343,5434,-4069
40691,-17400,6472,-11976,-4942,10870,3998
40713,-25264,-1704,-21108,2591,9933,-1116
40735,-19840,-8472,5184,-2546,703,-3726
40757,-16528,-1136,1752,1442,4736,1386
40779,-16084,2364,376,2321,6369,2247
40801,-15552,3292,-600,3159,6983,2875
40823,-15688,6000,-104,3454,5049,1224
40845,-15204,3828,-924,2078,3600,-438
40867,-17268,1616,-536,3225,4363,380
40889,-16388,3080,-524,1591,5124,1515
40911,-16352,3876,-2076,-261,4822,1041
40933,-16328,4288,-1700,-2444,4024,-247
40955,-15948,3192,-1836,-4144,4403,-647
40977,-16024,3220,-1776,-4138,4750,-528
40999,-16212,2912,-2192,-3787,3854,-654
41021,-16312,3516,-2876,-3181,2549,-657
41043,-16604,3280,-2436,-210,-453,-674
41065,-19120,3884,896,6489,-5241,234
41087,-14188,3216,-2296,6816,-3889,-378
41109,-15272,3068,-2272,4572,-2436,-663
41131,-15972,2720,-1900,1543,-1267,-547
41153,-16700,2760,-1868,3453,-2466,-436
41175,-15728,3820,-2188,1556,-2047,-687
41197,-16472,2984,-1392,-153,-1934,-805
41219,-16060,2656,-1508,-175,-1477,-632
41241,-15612,3568,-1204,-251,-822,-544
41263,-15608,3988,-1400,-1415,45,-1091
41285,-15792,3364,-1184,-2829,1169,-1722
41307,-15548,3076,-904,-3690,2674,-1821
41329,-16088,2228,-660,-4305,4090,-1724
41351,-16656,1556,-1616,-4962,4703,-1673
41373,-16584,2340,-1940,-3510,4553,-1438
41395,-16144,2512,-2300,-2305,4273,-1574
41417,-16060,2376,-2456,-1814,4623,-1686
41439,-16072,1908,-2508,-2666,5853,-2216
41461,-19484,2148,1164,-1691,2622,-2006
41483,-21232,2232,4276,1546,-3018,-1309
41505,-15784,4680,-3668,10660,5571,-774
41527,-21148,5100,-468,7318,8937,-696
41549,-20504,5048,-664,3330,9399,-1440
41571,-17336,4984,2408,1689,8015,-159
41593,-12524,8168,14304,-3018,1756,566
41615,-13756,3744,10920,-6148,-5062,629
41637,-13688,2464,8208,-1808,-9776,1478
41659,-14960,1980,4380,-30,-13755,1238
41681,-16328,2704,-1380,-1152,-15231,2094
41703,-17572,2968,-3464,-5506,-15814,2797
41725,-17892,2176,-3696,-6774,-15640,1656
41747,-18376,1708,-5108,-8980,-13398,736
41769,-17516,1856,-7144,-9608,-8426,51
41791,-19828,536,-7524,-8388,-7691,-923
41813,-18900,3828,-15020,-4773,-4713,2744
41835,-16748,3188,-3948,-4172,-8735,672
41857,-14100,-1608,-1296,1713,-6513,-2432
41879,-15500,-652,-488,6367,-5161,-527
41901,-16208,616,-3308,12427,-4682,439
41923,-16876,1436,-10012,7583,-3513,2051
41945,-14980,3608,-1556,3274,-2694,1749
41967,-14792,-912,3680,1564,-1431,-2298
41989,-13624,-376,524,3039,319,-1281
42011,-13456,732,-1048,4038,735,-496
42033,-14156,1052,3560,-1271,100,-720
42055,-17644,4124,6624,-3565,-2135,179
42077,-21040,10944,-4960,-3280,1988,3795
42099,-20128,7736,-3836,-6529,1124,-1422
42121,-15476,-568,3752,-6320,815,-3525
42143,-15480,-2352,3216,-1340,3212,-2053
42165,-15588,-1892,4152,1216,4274,191
42187,-16656,-200,292,2009,5800,1625
42209,-17296,4120,-120,189,4568,2210
42231,-15424,5320,636,-4387,2517,89
42253,-15260,5200,156,-4521,2409,-748
42275,-15904,3168,516,-2653,2437,-1141
42297,-16456,1668,388,-1594,2215,-850
42319,-16716,420,1008,-1132,1837,-348
42341,-16556,904,248,-714,1605,446
42363,-16324,2360,172,-1198,1910,550
42385,-16032,2856,248,-1237,2461,369
42407,-15736,3060,316,-891,3117,114
42429,-16072,2768,40,-190,3672,108
42451,-16188,2540,-672,-348,3628,-32
42473,-16256,2068,-832,-924,3173,0
42495,-16396,2136,-736,-1127,2539,-28
42517,-16324,2868,-948,-1260,2448,204
42539,-16404,2660,-880,-1246,1904,-162
42561,-16232,2212,-880,-1266,1478,-313
42583,-16016,1732,-1208,-1068,1218,-153
42605,-16368,1752,-1148,-353,1077,259
42627,-16372,2172,-1096,-660,1007,414
42649,-15628,2788,-1048,-834,1307,384
42671,-16160,2860,-1696,-1053,1526,308
42693,-15876,2908,-1524,-1323,1568,149
42715,-16072,1884,-1264,-1459,1792,346
42737,-16048,2412,-1496,-1037,1861,667
42759,-16064,2008,-1696,-1344,1941,784
42781,-15848,2844,-2252,-1073,1851,1020
42803,-16004,2576,-1848,-1146,1512,1100
42825,-16328,2164,-1832,-970,1524,1344
42847,-16508,2984,-1724,-877,1768,1467
42869,-16448,3504,-2556,-814,1489,971
42891,-16444,3200,-2544,-1211,952,349
42913,-16360,3264,-2112,-1139,640,-296
42935,-16352,3156,-2412,-516,403,-732
42957,-16240,3180,-2592,-30,-144,-1086
42979,-16012,3052,-2636,27,-745,-1510
